0,0.9425439,0.8807598,0.41696778,0.8826386,0.7126709,0.8128916,0.94414604,0.9120399,0.9238311,0.44856864,0.77228075,0.6092903,0.8707074,0.79715073,0.88127756,0.869777,x,x,x,x,x,0.7923463582992554
1,0.8626901,0.690036,0.34234,0.80923986,0.5945982,0.7155488,0.9040734,0.88306266,0.8272034,0.4375192,0.6892146,0.5837352,0.76809835,0.7068201,0.7969548,0.80541986,0.08869073,x,x,x,x,0.6767790913581848
2,0.80057865,0.64287436,0.33939788,0.83772236,0.36022037,0.67464393,0.8488259,0.8101854,0.8854571,0.36229125,0.644294,0.54536486,0.8132084,0.7122668,0.7617398,0.7314995,0.06657354,0.36036447,x,x,x,0.622083842754364
3,0.38630015,0.4129126,0.2553103,0.7847366,0.30344963,0.63258356,0.75990546,0.7683392,0.8433492,0.36576635,0.6196571,0.45842874,0.76620954,0.6243191,0.5693564,0.731988,0.027736738,0.11620223,0.09504726,x,x,0.5011367201805115
4,0.0,0.6780007,0.34880212,0.796087,0.41631627,0.71216357,0.88985246,0.8421671,0.8717194,0.34387425,0.6140596,0.55091125,0.80091935,0.57302743,0.7572418,0.65643567,0.017231356,0.09109461,0.0661289,0.14422767,x,0.5085130333900452
5,0.0,0.6463071,0.374956,0.72663563,0.5103529,0.6911976,0.86152667,0.8279203,0.8581503,0.35707438,0.5648626,0.56558305,0.76021856,0.62196624,0.7539213,0.6564071,0.015188655,0.097005725,0.076500066,0.13444118,0.2726175,0.4939444065093994
