0,0.9505860659032771,0.9002121543757099,0.3911996045853578,0.7886755539422873,0.7227948650191602,0.777020491034379,0.9452273228283382,0.8680230685934628,0.8886579855388657,x,x,x,x,x,x,x,x,x,x,x,x,0.8035996790912043
1,0.904015,0.8572946,0.3577978,0.5769943,0.64805275,0.7263678,0.8651891,0.8392228,0.8779707,0.13067429,0.0,x,x,x,x,x,x,x,x,x,x,0.6166889667510986
2,0.8948418,0.71362805,0.3495034,0.25478014,0.54212624,0.71996576,0.80810386,0.8589467,0.81046385,0.10380971,0.0,0.02881662,0.4387989,x,x,x,x,x,x,x,x,0.5018296241760254
3,0.9005893,0.5854175,0.34124187,0.13978294,0.3722002,0.61768514,0.7203115,0.8324308,0.5726219,0.081842385,0.0,0.0,0.13281067,0.15246508,0.17088601,x,x,x,x,x,x,0.3746856451034546
4,0.8755784,0.58510745,0.32438728,0.075432785,0.26548788,0.5357774,0.6766451,0.83659697,0.6283025,0.09651814,0.0,0.0,0.19568375,0.14611718,0.20535928,0.7526733,0.14763919,x,x,x,x,0.3733710050582886
5,0.7938157,0.23969884,0.32557678,0.01454377,0.05258341,0.33090183,0.21623234,0.78295267,0.59549874,0.047302086,0.0,0.0,0.17214103,0.14654113,0.10512875,0.76786476,0.12265058,0.0015903378,0.11067418,x,x,0.2539840638637543
6,0.8215095,0.26061848,0.32024792,0.016554989,0.05773452,0.3531667,0.077551216,0.725096,0.58390266,0.041120503,0.0,6.1095234e-06,0.1584713,0.14416327,0.12287087,0.747391,0.029371163,0.0,0.17483582,0.0,0.1270018,0.22674348950386047
