0,0.95394605,0.76182854,0.20548439,0.8919018,0.7068279,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.7039977312088013
1,0.92807746,0.8297785,0.32730317,0.7135831,0.6494581,0.11571544,0.88889474,0.7346772,0.8036347,x,x,x,x,x,x,x,x,x,x,x,x,0.6656802296638489
2,0.9026443,0.72723776,0.3509915,0.49672094,0.5685974,0.1685993,0.75741637,0.72951233,0.7088836,0.0069534928,0.67849886,0.30431724,0.56810087,x,x,x,x,x,x,x,x,0.536036491394043
3,0.8901239,0.7418905,0.33317766,0.47106346,0.41036606,0.19304927,0.8104499,0.77291477,0.7176302,0.0,0.37838224,0.305682,0.5737389,0.44043487,0.6988757,0.69272476,0.0,x,x,x,x,0.49591198563575745
4,0.86288714,0.66151756,0.3403095,0.48345804,0.28027302,0.06852963,0.6468531,0.75558007,0.74081117,0.0,0.2602571,0.29884538,0.6174227,0.40062663,0.660414,0.70398325,0.0,0.40392014,0.2743735,0.26827884,0.48477775,0.43871989846229553
