0,0.9539515191877496,0.7615770129403676,0.2054173196242969,0.8920301311931925,0.7068509839220561,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.7039653933735325
1,0.9246214,0.84228194,0.32990134,0.4650379,0.68581676,0.01694546,0.8703227,0.7122979,0.68064135,x,x,x,x,x,x,x,x,x,x,x,x,0.61420738697052
2,0.88299763,0.577334,0.31672174,0.44520962,0.63853705,0.03181772,0.5760926,0.43636692,0.34663382,0.00016488788,0.68513477,0.26084375,0.4215984,x,x,x,x,x,x,x,x,0.43226563930511475
3,0.8741511,0.6691902,0.34420055,0.51098424,0.57407105,0.0031708048,0.75923675,0.57321596,0.30473918,0.0,0.048616283,0.26076105,0.3790682,0.36649296,0.7082487,0.65427876,0.0,x,x,x,x,0.41355445981025696
4,0.8345446,0.37295932,0.2540084,0.11164622,0.49015704,0.00036489588,0.5001104,0.34172034,0.32718384,0.0,0.03807678,0.2853717,0.37748736,0.30409586,0.6402842,0.6682643,0.0,0.35664776,0.22570226,0.25130686,0.39862525,0.3227884769439697
